initial_atoms_position_fullcrystal
    15170 atoms
    1 atom types
    0 54.3 xlo xhi
    0 54.3 ylo yhi
    0 543 zlo zhi

    Atoms
    
1 1 0.0 0.0 5.43
2 1 5.43 0.0 5.43
3 1 10.86 0.0 5.43
4 1 16.29 0.0 5.43
5 1 21.72 0.0 5.43
6 1 27.15 0.0 5.43
7 1 38.01 0.0 5.43
8 1 2.715 2.715 5.43
9 1 8.145 2.715 5.43
10 1 13.575 2.715 5.43
11 1 40.725 2.715 5.43
12 1 51.585 2.715 5.43
13 1 5.43 5.43 5.43
14 1 10.86 5.43 5.43
15 1 38.01 5.43 5.43
16 1 8.145 8.145 5.43
17 1 13.575 8.145 5.43
18 1 29.865 8.145 5.43
19 1 35.295 8.145 5.43
20 1 40.725 8.145 5.43
21 1 51.585 8.145 5.43
22 1 5.43 10.86 5.43
23 1 16.29 10.86 5.43
24 1 21.72 10.86 5.43
25 1 27.15 10.86 5.43
26 1 38.01 10.86 5.43
27 1 2.715 13.575 5.43
28 1 19.005 13.575 5.43
29 1 24.435 13.575 5.43
30 1 0.0 16.29 5.43
31 1 5.43 16.29 5.43
32 1 10.86 16.29 5.43
33 1 16.29 16.29 5.43
34 1 27.15 16.29 5.43
35 1 8.145 19.005 5.43
36 1 13.575 19.005 5.43
37 1 29.865 19.005 5.43
38 1 10.86 21.72 5.43
39 1 16.29 21.72 5.43
40 1 27.15 21.72 5.43
41 1 8.145 24.435 5.43
42 1 13.575 24.435 5.43
43 1 29.865 24.435 5.43
44 1 5.43 27.15 5.43
45 1 10.86 27.15 5.43
46 1 16.29 27.15 5.43
47 1 43.44 27.15 5.43
48 1 2.715 29.865 5.43
49 1 8.145 29.865 5.43
50 1 13.575 29.865 5.43
51 1 19.005 29.865 5.43
52 1 0.0 32.58 5.43
53 1 5.43 32.58 5.43
54 1 10.86 32.58 5.43
55 1 16.29 32.58 5.43
56 1 21.72 32.58 5.43
57 1 2.715 35.295 5.43
58 1 8.145 35.295 5.43
59 1 13.575 35.295 5.43
60 1 19.005 35.295 5.43
61 1 51.585 35.295 5.43
62 1 0.0 38.01 5.43
63 1 5.43 38.01 5.43
64 1 16.29 38.01 5.43
65 1 48.87 38.01 5.43
66 1 2.715 40.725 5.43
67 1 51.585 40.725 5.43
68 1 0.0 43.44 5.43
69 1 27.15 43.44 5.43
70 1 2.715 46.155 5.43
71 1 40.725 46.155 5.43
72 1 0.0 48.87 5.43
73 1 10.86 48.87 5.43
